주소,y,x
서울특별시 관악구 신림동 571-6(신림동 571-6),37.48105867,126.9057171
서울특별시 구로구 벚꽃로 370 ,37.48723952,126.8808098
서울특별시 영등포구 대림로 244,37.50252131,126.8969024
서울특별시 영등포구 의사당대로 22,37.52686988,126.9178436
서울특별시 양천구 목동동로81,37.51597606,126.8638545
서울특별시 양천구 지양로 47(지양로 47),37.51985566,126.8350649
서울특별시 양천구 목동동로 257,37.52719787,126.8746912
"서울특별시 강서구 양천로 431, 지하주차장 1층(가양동 18-24)",37.56426405,126.8499602
서울특별시 강서구 화곡로 398 지하1층 01,37.55846996,126.854819
서울특별시 금천구 시흥대로 391,37.46866385,126.8968853
"서울특별시 양천구 목동서로 170, 지상주차장 2층 01구역(목동 919-7)",37.53024475,126.8733001
서울특별시 구로구 경인로 661 지하2층 L,37.50904922,126.8869873
서울특별시 영등포구 당산로 42 지하2층 D1,37.5182397,126.8958802
서울특별시 강서구 우장산로 114 2층 24,37.553032,126.848514
서울특별시 금천구 시흥대로 153길 53,37.47667701,126.8955792
서울특별시 강서구 방화동 ,37.57130907,126.8118208
서울특별시 관악구 남부순환로163길 14(신림동 467),37.48511944,126.9221838
서울특별시 양천구 목동동로 105(321-4 양천구청),37.51707538,126.8665425
서울특별시 양천구 목동동로 105양천구청 지상주차장 ,37.51707538,126.8665425
서울특별시 양천구 안양천로 1171건지주유소,37.54531593,126.8821526
서울특별시 강서구 국회대로 225주유소 출구 안쪽,37.52964523,126.8598349
서울특별시 강서구 공항대로 468충전소 출구 부근,37.55333872,126.8586317
서울특별시 관악구 남부순환로 1920락성주유소,37.47722191,126.9623899
서울특별시 영등포구 은행로 64주유소 좌측 부근,37.53037638,126.9255701
서울특별시 금천구 시흥대로 118주유소 입구 부근,37.4444979,126.9042876
서울특별시 영등포구 도림로 415화일주유소,37.51325696,126.8964817
서울특별시 강서구 등촌로 185,37.54648539,126.8623008
서울특별시 금천구 가산디지털1로 5(대륭테크노타운 20차),37.46674548,126.8867188
서울특별시 구로구 경인로 53가길10(구로동) 지하 4층,37.50319384,126.8743933
서울특별시 강서구 까치산로4길 22,37.54181561,126.8443228
서울특별시 구로구 신도림로 11길 9-64(신도림동 396-223),37.50750102,126.8788972
서울특별시 강서구 공항대로 260,37.55726286,126.8362668
서울특별시 강서구 우장산로 114,37.553032,126.848514
서울특별시 강서구 초록마을로 126,37.53767899,126.8503537
서울특별시 강서구 염창동 309,37.54895154,126.870778
서울특별시 양천구 신월동 263,37.53598592,126.8290457
서울특별시 강서구 화곡로 308(980-27 서울강서경찰서),37.55155817,126.8496564
서울특별시 구로구 가마산로 272,37.49573005,126.8906612
서울특별시 양천구 목동서로 313,37.52007656,126.8687429
서울특별시 강서구 가양동 양천로55길 55 ,37.56632848,126.8481832
서울특별시 구로구 개봉동 개봉로1길 170 ,37.48232166,126.8496293
서울특별시 구로구 개봉동 경인로 342 ,37.49697706,126.8582164
서울특별시 구로구 고척동 경인로47길 150 ,37.50581435,126.8625254
서울특별시 양천구 월정로 46(신월동 446-4),37.52379317,126.8422792
서울특별시 구로구 가마산로25길 33(구로동),37.49748278,126.8896027
서울특별시 구로구 고척동 중앙로12길 7,37.50604755,126.8613085
서울특별시 구로구 고척로 45길 39,37.50658124,126.8532759
서울특별시 구로구 고척동 경인로 390,37.49445987,126.8643877
서울특별시 구로구 경인로 430지하주차장옆 비상도로,37.49821257,126.8670887
서울특별시 구로구 고척동 339,37.50761078,126.8581133
서울특별시 관악구 낙성대로3길 37(225 관악구민종합체육센터),37.47306731,126.9603153
서울특별시 관악구 남부순환로 1646,37.48449204,126.9336636
서울특별시 관악구 봉천동 은천로33길 5,37.48730012,126.9501559
서울특별시 관악구 신사로 7,37.4846976,126.9040672
서울특별시 관악구 봉천동 은천로 93지하1층(변전실에서 40m),37.48728083,126.9452473
서울특별시 구로구 가마산로 245,37.49551123,126.8882891
서울특별시 구로구 구로중앙로 13구로리공원(139-82 구로리공원),37.4904156,126.8915942
서울특별시 구로구 구로동 디지털로31길 90 ,37.48875094,126.8920335
서울특별시 구로구 구로동 가마산로 283,37.49690482,126.8913849
서울특별시 구로구 가마산로25길 21,37.49710269,126.8895491
서울특별시 구로구 구로동 1269,37.49884522,126.8805526
서울특별시 영등포구 의사당대로 1,37.53291197,126.9164039
서울특별시 구로구 구로동 1283,37.49821989,126.8755523
서울특별시 금천구 시흥대로 73길 70,37.45706565,126.8960369
서울특별시 영등포구 문래북로 66,37.52031813,126.892763
서울특별시 금천구 시흥동 시흥대로 165,37.44790332,126.9007227
서울특별시 영등포구 당산로27길 12당산근린지하공영주차장(당산동3가 385),37.52521794,126.8951468
서울특별시 영등포구 당산동2가 영등포로 106,37.52088603,126.8928591
서울특별시 영등포구 대림동 도신로 31,37.50623471,126.8951535
서울특별시 영등포구 대림동 870,37.49112776,126.90344
서울특별시 영등포구 대림동 780,37.49969058,126.8947038
서울특별시 관악구 신림동 난곡로 66,37.46106525,126.9198754
서울특별시 구로구 고척동 327,37.50091391,126.865131
서울특별시 양천구 목동중앙북로8다길 지하 4,37.54593334,126.8654997
서울특별시 구로구 새말로 31,37.504381,126.8848249
서울특별시 영등포구 여의도동 의사당대로 127 ,37.52024054,126.9264067
서울특별시 강서구 마곡중앙4로 74,37.55788475,126.8349216
서울특별시 강서구 마곡동 748,37.55779094,126.8182878
서울특별시 강서구 내발산동 강서로47길 108 ,37.55356537,126.8305342
서울특별시 강서구 내발산동 수명로1길 110,37.55185777,126.8247079
서울특별시 강서구 내발산동 수명로2길 105,37.55158665,126.8275827
서울특별시 강서구 내발산동 수명로2길 63,37.54987533,126.8258219
서울특별시 강서구 내발산동 수명로2가길 22지하2층,37.54766287,126.8219177
서울특별시 강서구 내발산동 745,37.55165768,126.8286518
서울특별시 강서구 마곡동 공항대로 124,37.55941461,126.8208132
서울특별시 강서구 마곡동 마곡서1로 146,37.56882497,126.821411
서울특별시 강서구 마곡동 마곡서1로 132,37.56853219,126.8197185
서울특별시 강서구 마곡동 마곡서1로 100 ,37.5657541,126.8196234
서울특별시 강서구 마곡동 마곡서1로 81,37.56436639,126.8191544
서울특별시 강서구 마곡동 마곡중앙3로 74,37.56469676,126.8184329
서울특별시 금천구 시흥대로 435(독산동),37.4726028,126.8978195
서울특별시 양천구 목동 961,37.52434834,126.8699167
서울특별시 양천구 신정동 337,37.5078748,126.8667208
서울특별시 양천구 신정동 목동동로 189,37.52294129,126.8701237
서울특별시 양천구 목동 목동동로 339,37.53217536,126.8767439
서울특별시 양천구 목동 목동중앙본로1길 11,37.53820928,126.8700341
서울특별시 양천구 신정동 중앙로36길 15지하2층,37.52077533,126.8559455
서울특별시 영등포구 문래동3가 93-1,37.518398,126.8924593
서울특별시 영등포구 문래동3가 문래로 137,37.51898391,126.8981392
서울특별시 영등포구 문래동3가 당산로4길 12,37.51627575,126.8973904
서울특별시 영등포구 문래동3가 문래로 82,37.51919291,126.8910335
서울특별시 강서구 등촌동 공항대로 351-21,37.56059931,126.8476189
서울특별시 영등포구 신길동 가마산로 540,37.5027501,126.9157937
서울특별시 강서구 방화동 금낭화로 287-19,37.57680385,126.8102869
서울특별시 강서구 방화동 방화대로45길 32,37.57488098,126.8143291
서울특별시 강서구 방화동 금낭화로23길 8 ,37.5794087,126.8125928
서울특별시 영등포구 신길동 대방천로14길 34 ,37.4959195,126.9101934
서울특별시 관악구 봉천동 보라매로 62,37.4948015,126.9276026
서울특별시 관악구 봉천동 1701,37.47706367,126.9518895
서울특별시 양천구 목동 목동동로 401,37.53637527,126.8811263
서울특별시 강서구 마곡서1로 48,37.56112872,126.8213248
서울특별시 관악구 봉천동 청룡길 78,37.47831252,126.9453738
서울특별시 구로구 구로동 구로중앙로 134,37.49998807,126.8840982
서울특별시 영등포구 신길동 신길로 119지하1층 102동 A38번 기둥,37.50351029,126.9097097
서울특별시 영등포구 신길동 가마산로79길 7,37.5051397,126.9145978
서울특별시 구로구 구로동 공원로 40,37.50111609,126.8913548
서울특별시 구로구 신도림동 신도림로 56-13,37.50907721,126.8824413
서울특별시 관악구 신림동 신림로 11길 151,37.46436158,126.9405999
서울특별시 관악구 신림동 신림로11길 151지하1층,37.46436158,126.9405999
서울특별시 관악구 신림동 광신길 86,37.46449762,126.9269064
서울특별시 관악구 신림동 미성3길 16,37.47295297,126.9160619
서울특별시 관악구 신림동 호암로16길 5,37.46402245,126.9322447
서울특별시 관악구 신림동 미성길 122,37.47282851,126.9121735
서울특별시 양천구 신월동 남부순환로56길 9,37.53162277,126.8298126
서울특별시 양천구 신월동 곰달래로2길 32,37.52705903,126.8346411
서울특별시 양천구 신정동 신월로 26지하1층,37.51295562,126.8270724
서울특별시 양천구 신정동 1311,37.51078331,126.8401934
서울특별시 양천구 신정동 1310,37.51187017,126.8391186
서울특별시 양천구 신정동 1324,37.50578684,126.834918
서울특별시 양천구 신정이펜2로 55,37.51513253,126.8308647
서울특별시 양천구 신월동 월정로9길 17,37.52459879,126.8392968
서울특별시 영등포구 양평동5가 76,37.54011451,126.8921035
서울특별시 강서구 염창동 양천로73길 24,37.55161486,126.8733343
서울특별시 영등포구 신길동 가마산로 442,37.50498194,126.9095271
서울특별시 영등포구 도림동 도영로 66,37.51039494,126.9001766
서울특별시 구로구 오류동 오류로8길 11,37.49128734,126.8411145
서울특별시 양천구 신월동 오목로 90,37.5230657,126.8478478
서울특별시 관악구 봉천동 인헌12길 46-1,37.47066548,126.964564
서울특별시 금천구 가산디지털1로 33-33,37.46846243,126.8846472
서울특별시 구로구 천왕동 천왕로 92 ,37.48522882,126.8380864
서울특별시 구로구 천왕동 천왕로 29,37.48080098,126.8385945
서울특별시 구로구 천왕동 천왕로 10 ,37.48072633,126.8421621
서울특별시 양천구 신정동 신정로7길 76,37.51350715,126.8360663
서울특별시 구로구 벚꽃로 370(1-11 하늘공원주차장),37.48723952,126.8808098
서울특별시 강서구 하늘길 78(676 한국공항공사),37.56090185,126.7997108
서울특별시 강서구 하늘길 38,37.57136985,126.8029604
서울특별시 양천구 목동동로 233,37.52698169,126.8713942
서울특별시 강서구 공항동 공항대로 59,37.56136073,126.8139765
서울특별시 구로구 항동 119-12,37.47963057,126.8242604
서울특별시 강서구 화곡동 강서로45다길 30-27,37.54528183,126.8329703
"서울특별시 구로구 디지털로26길 38지하 1층, 2층, 3층(832 G-SQUARE)",37.4798477,126.8953185
서울특별시 영등포구 은행로 14,37.5271224,126.920832
서울특별시 양천구 목동서로 161,37.52919024,126.8737466
서울특별시 양천구 가로공원로 116-1,37.53582843,126.8289845
서울특별시 금천구 가산디지털1로 181,37.48142499,126.8803936
서울특별시 강서구 강서로 242,37.54738484,126.8367634
서울특별시 강서구 개화동로8길19,37.5778861,126.7982112
서울특별시 구로구 디지털로 242지하3층 주차장,37.48081256,126.8926784
서울특별시 금천구 벚꽃로 73,37.4629086,126.8904233
서울특별시 영등포구 당산로27길 12,37.52521794,126.8951468
서울특별시 영등포구 당산동3가2-1,37.52622277,126.8995408
서울특별시 영등포구 당산로42길 16(30-1 당산현대5차아파트),37.53059009,126.899629
서울특별시 금천구 가산디지털1로 19,37.46760692,126.8865134
서울특별시 금천구 가산디지털1로 25,37.46828003,126.8861969
서울특별시 금천구 가산디지털2로 70,37.47470668,126.8823416
서울특별시 구로구 디지털로 288,37.48356957,126.8955028
서울특별시 구로구 디지털로33길 48지하 4층 41번기둥,37.48725795,126.8945051
서울특별시 영등포구 디지털로69길 12,37.4951962,126.9045955
서울특별시 양천구 목동중앙로 11,37.53229005,126.8669377
"서울특별시 영등포구 여의대로 108지하 3층, 4층, 5층 1I, 1J 기둥(22 파크원)",37.52519132,126.9291128
서울특별시 영등포구 도영로7길 5(221-1 도림청구아파트),37.50891216,126.8958932
서울특별시 구로구 고척로 49,37.50000726,126.841369
서울특별시 관악구 은천로 86,37.48554781,126.944425
서울특별시 구로구 경인로 482,37.49828789,126.8727311
서울특별시 강서구 하늘길 38지하3층 주차장,37.57136985,126.8029604
서울특별시 금천구 벚꽃로 266,37.47844577,126.8850808
서울특별시 강서구 등촌로13아길 44,37.53694169,126.8563657
서울특별시 양천구 목동915,37.52784391,126.8778033
서울특별시 양천구 목동로 212,37.52924989,126.8670932
서울특별시 영등포구 선유서로9길 5,37.51788813,126.8832611
서울특별시 영등포구 국회대로 597지하2층주차장,37.52791258,126.9007907
서울특별시 영등포구 여의대방로9길 5지하1층 전기실앞 D20기둥,37.49741197,126.9142438
서울특별시 구로구 경인로 83,37.4923435,126.8301672
서울특별시 양천구 월정로 306,37.54406291,126.8293435
서울특별시 금천구 시흥대로399(금천구 독산동 291-5),37.46935918,126.8970019
서울특별시 금천구 시흥대로 399지하1층 주차장(291-5 시티렉스),37.46935918,126.8970019
서울특별시 구로구 경인로 584지하 5층 주차장,37.50382118,126.881697
서울특별시 관악구 남부순환로 1430(1730 신림푸르지오아파트),37.47923845,126.90904
서울특별시 강서구 마곡서1로111-12,37.5667867,126.8177876
서울특별시 강서구 마곡중앙8로1길 66지하3층 주차장,37.56665531,126.8372575
서울특별시 금천구 가산디지털1로 145지하주차장,37.47816923,126.8815995
서울특별시 영등포구 영등포로34길 9,37.51947033,126.9025865
서울특별시 영등포구 당산동3가 370-4지하주차장,37.52457674,126.8955989
서울특별시 구로구 개봉로1길 188,37.48298626,126.8494259
서울특별시 구로구 가마산로 268,37.49561647,126.8903189
서울특별시 강서구 우장산로 92,37.55246607,126.8459287
서울특별시 구로구 천왕로 9,37.47902076,126.8422575
서울특별시 강서구 공항대로 247,37.55931354,126.8352392
서울특별시 영등포구 여의대로 108지하 4층 2N 기둥(22 파크원),37.52519132,126.9291128
서울특별시 양천구 신정로7길 70,37.51302608,126.836566
서울특별시 영등포구 의사당대로 82지하1층 주차장(27-3 하나금융투자빌딩),37.52268096,126.9218538
서울특별시 구로구 서해안로 2036,37.47563907,126.8186962
"서울특별시 강서구 금낭화로24가길 28 (방화동, 방화동동일스위트리버아파트)",37.57953315,126.8156403
"서울특별시 강서구 금낭화로 145 (방화동, 에어뷰21-1오피스텔)",37.57830099,126.8127983
서울특별시 강서구 양천로 401지하2층 A-05기둥 옆,37.56570105,126.8476441
"서울특별시 구로구 개봉로20길 6 (개봉동, 현대아파트1단지)(481 (현대아파트1단지))",37.49288023,126.8593081
"서울특별시 구로구 남부순환로 775 (개봉동, 개봉푸르지오)",37.50156787,126.8471623
"서울특별시 관악구 남부순환로256라길 25 (남현동, 남현동한일유엔아이아파트) 101동~102동",37.47162808,126.9737123
"서울특별시 구로구 구일로8길 79 (구로동, 영화참마음아파트)(1268 (영화참마음아파트))",37.49674244,126.8745485
"서울특별시 구로구 디지털로 319 (구로동, 현대아파트) 301동~305동,상가동",37.49003775,126.8954329
"서울특별시 영등포구 양산로23길 11 (당산동3가, 당산1동주민자치센터)주차장입구 좌측 벽면",37.52512811,126.8974049
"서울특별시 영등포구 당산로41가길 7 (당산동4가, 당산2동복합청사)",37.53101151,126.8973478
"서울특별시 영등포구 당산로44길 3 (당산동5가, 삼성타운)(11-34 (삼성타운))",37.53191435,126.9010775
"서울특별시 영등포구 영신로55길 8 (당산동4가, 브라운스톤당산)(98 (브라운스톤당산))",37.52785382,126.9016305
"서울특별시 영등포구 디지털로69길 12 (대림동, 대림동2차한신아파트) 201동~202동(897-1 (대림동2차한신아파트))",37.4951962,126.9045955
서울특별시 구로구 도림천로12길 6지하1층 기둥 옆,37.49031706,126.8951278
서울특별시 금천구 서부샛길 606A동 지하4층 062기둥앞,37.4799535,126.8770082
"서울특별시 영등포구 양평로22라길 1 (양평동5가, 대우미래사랑2차)(92 (대우미래사랑2차))",37.53969046,126.8940466
서울특별시 영등포구 여의동로 97B6F주차장 A14기둥,37.51747195,126.9270048
"서울특별시 구로구 고척로22길 84 (개봉동, 동도센트리움아파트)",37.49814512,126.8468094
서울특별시 강서구 양천로47길 118지하1층 B2기둥 옆,37.57564019,126.8368535
"서울특별시 강서구 강서로47길 158(내발산동, 마곡수명산파크2단지아파트) 마곡수명산파크2단지아파트 지하1층 B25기둥양옆",37.55385797,126.8276418
"서울특별시 영등포구 문래로28길 15 (문래동3가, 문래동주민센터)(55-16 (문래동주민센터))",37.51710975,126.8995233
"서울특별시 영등포구 선유서로 6 (문래동5가, 현대3차아파트)(21 (현대3차아파트))",37.51595328,126.8846873
"서울특별시 영등포구 문래로26길 6 (문래동3가, 메가트리움아파트)(55-4 (메가트리움아파트))",37.51836677,126.8979764
"서울특별시 금천구 시흥대로152길 11-43 (독산동, 삼부르네상스플러스)(953 (삼부르네상스플러스))",37.47854595,126.9005716
서울특별시 구로구 남부순환로105길 198 주차장,37.48413904,126.8840458
서울특별시 강서구 공항대로 228지하 3층 주차장,37.55863275,126.8326742
서울특별시 강서구 공항대로 168지하4층주차장,37.55927364,126.826137
서울특별시 강서구 공항대로 213동원빌 B02호 지하5층주차장,37.55969938,126.8313656
서울특별시 강서구 강서로 411지하4층(793-3 마곡에비앙),37.56238087,126.8390109
서울특별시 강서구 마곡중앙5로 81지하 3층 주차장,37.56711708,126.8185972
서울특별시 강서구 마곡서로 133자하2층주차장 B226,37.5645561,126.8238387
서울특별시 강서구 마곡중앙5로 87지하4층 D-5기둥(739-2 우성르보아투),37.56717483,126.8177746
서울특별시 강서구 공항대로 190지하4층 C-18구역,37.55904231,126.8286372
"서울특별시 강서구 마곡중앙로 171지하3층, 지하5층 14기둥(757-2 마곡나루역프라이빗타워Ⅱ)",37.56902707,126.8277803
서울특별시 강서구 마곡중앙6로 70지하5층주차장,37.55985621,126.8348542
서울특별시 강서구 마곡중앙2로 5지하4층주차장 12구역,37.5584781,126.8274538
"서울특별시 강서구 마곡중앙로 165지하 4층, 지하5층 주차장",37.56858087,126.8276975
서울특별시 강서구 공항대로 205지하2층주차장,37.55977671,126.8304435
"서울특별시 강서구 공항대로 242지하4층, 지하5층, 지하6층 주차장",37.5584802,126.8343276
서울특별시 강서구 마곡중앙6로 21지하4층주차장 P22구역,37.56083564,126.8296185
서울특별시 강서구 마곡중앙2로 35지하4층주차장,37.55796503,126.8306618
서울특별시 강서구 공항대로 194지하 5층 주차장,37.55898099,126.8290341
서울특별시 강서구 마곡중앙로 55지하 2층 주차장,37.55861637,126.8262615
"서울특별시 강서구 공항대로75길 17지하2층 101동 A-30, 102동 B-01, 103동 A-27, 106동 A-02",37.54841126,126.8728997
서울특별시 강서구 화곡로 302,37.55096551,126.8495322
서울특별시 강서구 양천로59길 38 건물뒤편주차장,37.56059759,126.8596797
서울특별시 구로구 개봉로3길 47-5 주차장,37.4859944,126.8538383
서울특별시 관악구 관악로 97주차장,37.47412481,126.9526855
서울특별시 관악구 관악로 145 주차장,37.47821067,126.9515012
"서울특별시 관악구 관악로 285제3주차장,지하3층",37.48939185,126.9554433
서울특별시 관악구 남부순환로198길 7지하2층 주차장(10-622 성우아파트),37.48363495,126.9371929
서울특별시 구로구 구일로4길 57 주차장,37.49304008,126.8757883
서울특별시 구로구 구로동로28길 94 주차장,37.49157662,126.8891489
서울특별시 구로구 경인로 408주차장,37.49779283,126.8652158
서울특별시 구로구 새말로 102지하5층 주차장 A9 기둥(26 신도림포스빌),37.50578001,126.8914055
서울특별시 구로구 신도림로 65지하2층 주차장 9구역(387-3 신도림월드메르디앙오피스텔),37.5095675,126.8820361
서울특별시 구로구 디지털로29길 38지하2층 D-3나 기둥(197-48 에이스테크노타워Ⅲ),37.48449754,126.8933105
서울특별시 구로구 디지털로31길 20옥상주차장 (14F),37.48552102,126.8943453
"서울특별시 구로구 디지털로33길 11지하1층 주차장 좌,우측,지하2층 주차장 좌,우측(191-7 에이스테크노타워8차)",37.48570578,126.8955127
서울특별시 구로구 도림로20길 50지하1층(1279 우민늘푸른아파트 지하1층),37.48825972,126.8938371
서울특별시 구로구 구일로 130지하1층주차장,37.49667667,126.8721085
"서울특별시 구로구 공원로 41지하3층, 지하4층(108 현대파크빌)",37.50036882,126.8899247
서울특별시 금천구 가산디지털1로 205지하3층주차장,37.48393878,126.8795739
서울특별시 금천구 디지털로 130지하2층 C1기둥(345-30 남성프라자),37.47545189,126.8818744
서울특별시 금천구 시흥대로 378지하4층(1030-1 노보텔앰배서더),37.46748797,126.898375
서울특별시 금천구 가산디지털1로 142지하4층(더스카이밸리 1차),37.47840471,126.8833586
서울특별시 금천구 시흥대로 291주차장(1155 금천롯데캐슬골드파크3차),37.46002526,126.8972353
서울특별시 금천구 디지털로9길 41지하3층 주차장(가산동 60-48),37.47920538,126.885891
서울특별시 금천구 가산디지털1로 212지하2층 05기둥(505-14 코오롱디지털타워애스턴),37.48443436,126.8805768
서울특별시 금천구 범안로 1142지하4층(스카이밸리 가산2차),37.4657639,126.8889751
서울특별시 금천구 시흥대로73길 70 지하1층주차장,37.45706565,126.8960369
서울특별시 관악구 남현1가길 29 지하주차장,37.47468786,126.9778753
서울특별시 금천구 시흥대로 378 실외주차장,37.46748797,126.898375
서울특별시 관악구 난곡로 249 주차장,37.47617498,126.9155517
서울특별시 관악구 호암로 589주차장,37.4701073,126.9329623
서울특별시 구로구 오리로15길 32 주차장,37.4938915,126.8314768
서울특별시 양천구 오목로38길 16지하주차장,37.52382271,126.8565429
서울특별시 양천구 목동남로4길 20지하1층주차장 B16,37.50831268,126.8656019
서울특별시 양천구 목동서로 155지하2층주차장 B2-28구역,37.52999562,126.875072
서울특별시 양천구 목동중앙북로24길 65지하1층 주차장(539-4 목동효성아파트),37.5440013,126.8765326
서울특별시 양천구 신정로 300지하2층주차장 01구역,37.51302738,126.8546564
서울특별시 양천구 은행정로17길 80지하2층(1305 힐탑이루미아파트),37.52772519,126.8502087
서울특별시 양천구 오목로50길 17지하주차장,37.52448277,126.8642317
서울특별시 양천구 목동서로 180 주차장,37.53023597,126.8723423
"서울특별시 영등포구 의사당대로 26지하5층 4기둥,6기둥(여의도 오피스텔)",37.52653714,126.9181067
서울특별시 영등포구 문래로20길 60지하3층(77-9 메가벤처타워),37.51727016,126.8894665
서울특별시 영등포구 문래로 41지하1층(대우 이안),37.52058349,126.8867836
서울특별시 영등포구 여의대로 8지하 5층,37.52121777,126.9185836
서울특별시 영등포구 문래로 197주차장,37.51843891,126.9041887
서울특별시 구로구 경인로27길 6주차장,37.49718142,126.8453679
서울특별시 강서구 양천로 559 주차동1층 D구역,37.55819481,126.8618176
서울특별시 구로구 디지털로32길 43 본관5층 B구역,37.48439923,126.8978858
서울특별시 양천구 오목로 299 본관B4층  E9구역,37.5260837,126.8703553
서울특별시 양천구 화곡로 59 옥외1층,37.53975584,126.8285152
서울특별시 관악구 조원로12길 25지하주차장,37.48256328,126.9077947
서울특별시 관악구 양녕로6다길 7지상1층 주차장,37.48419282,126.9497511
서울특별시 관악구 쑥고개로 44주차장,37.4791175,126.9416407
서울특별시 관악구 관악로40길 39 주차장,37.49184717,126.9586277
서울특별시 영등포구 양평로21가길 19우림라이온스밸리 B 지하2층 EPS실 옆,37.53815844,126.8915111
"서울특별시 양천구 월정로 303 (신월동, 수명산롯데캐슬)101동, 102동 지하1층",37.54508073,126.828698
"서울특별시 금천구 시흥대로 97 (시흥동, 시흥유통상가)11동앞 C주차장",37.44468212,126.9010724
"서울특별시 금천구 시흥대로 97 (시흥동, 시흥유통상가)",37.44468212,126.9010724
"서울특별시 영등포구 신길로41라길 13-8 (신길동, 신길3동주민센터)",37.50729867,126.9077496
"서울특별시 영등포구 여의대방로43길 10 (신길동, 신길7동주민센터)",37.50639203,126.9215141
"서울특별시 영등포구 영등포로64길 8 (신길동, 신길우성아파트) 403동,405동",37.51469857,126.9166496
"서울특별시 영등포구 가마산로 575 (신길동, 한성아파트)",37.50484135,126.9195738
서울특별시 관악구 남부순환로 1811지하4층 휀룸옆,37.4817482,126.951459
"서울특별시 양천구 신정로 170 (신정동, 현대6차아파트)",37.50864654,126.8423769
"서울특별시 영등포구 여의대로 70B1입구 주차차단기 옆, 지상1층 2기. 지하3층 3기",37.52483993,126.9241854
"서울특별시 영등포구 양평로21길 26 (양평동5가, 선유도역1차아이에스비즈타워)",37.53629223,126.8918414
서울특별시 영등포구 선유로49길 23(양평동4가)아이에스비즈타워 지하3층 29라인,37.53618647,126.8950593
"서울특별시 영등포구 영등포로11길 12 (양평동1가, 양평1동주민센터)",37.52364629,126.8882263
"서울특별시 영등포구 양산로 11지하2층, 101동 지하1층 04기둥",37.52615541,126.8846805
"서울특별시 영등포구 국회대로 780 (여의도동, 엘지여의도에클라트)(14-21 (엘지여의도에클라트))",37.52983092,126.9192657
