주소,y,x
서울특별시 중구 소공로 35,37.55822471,126.9817445
서울특별시 중구 충무로4가 퇴계로 235,37.5625144,126.9978244
서울특별시 중구 회현동1가 산 1-19,37.55656965,126.9840906
서울특별시 중구 다산로 32 1동,37.54716677,127.0056772
서울특별시 마포구 연남동 동교로39길 11 ,37.5616901,126.9236665
서울특별시 용산구 한강로1가 64,37.53717561,126.972985
서울특별시 중구 순화동 서소문로9길 28,37.56370849,126.970043
서울특별시 서대문구 냉천동 독립문로14길 33,37.56591992,126.9592895
서울특별시 중구 을지로 281,37.56801422,127.0109091
서울특별시 종로구 구기동 비봉2길 32,37.61170433,126.9585924
서울특별시 용산구 이촌로 100-8,37.52448791,126.9579682
서울특별시 마포구 용강동 토정로31길 23 ,37.54163226,126.9414797
서울특별시 마포구 상수동 독막로20나길 22,37.54606939,126.9248948
서울특별시 마포구 상수동 독막로20나길 21 ,37.54687421,126.9269794
서울특별시 용산구 이촌동 이촌로 300,37.51784399,126.9803234
서울특별시 중구 황학동 청계천로 400,37.57081055,127.0214639
서울특별시 종로구 숭인동 종로 347,37.57405626,127.016
서울특별시 마포구 공덕동 마포대로 109 ,37.54511882,126.9508863
서울특별시 성동구 응봉동 고산자로4길 34,37.55265337,127.03686
서울특별시 용산구 백범로 341,37.53793867,126.9679734
서울특별시 용산구 원효로1가 백범로 341 ,37.53793867,126.9679734
서울특별시 마포구 용강동 마포대로1길 21,37.53985873,126.9422084
서울특별시 마포구 도화동 삼개로 38,37.53666293,126.9471125
서울특별시 마포구 아현동 마포대로 195 ,37.55243035,126.9543047
서울특별시 마포구 마포대로 195(래미안 푸르지오),37.55243035,126.9543047
서울특별시 마포구 토정로37길 38,37.5420524,126.9466316
서울특별시 마포구 대흥동 804,37.54918542,126.9420138
서울특별시 마포구 아현동 738,37.55217754,126.9555087
서울특별시 마포구 합정동 473,37.55105318,126.9118655
"서울특별시 마포구 월드컵로1길 14 (합정동, 마포 한강 푸르지오)",37.5500498,126.9120613
서울특별시 용산구 용산동2가 녹사평대로 245,37.54019112,126.987079
서울특별시 종로구 명륜2가 창경궁로 265,37.58587613,126.999602
서울특별시 서대문구 홍제동 통일로 344,37.58127279,126.9514397
서울특별시 종로구 무악동 통일로 246-20,37.57692961,126.9619148
서울특별시 마포구 신공덕동 백범로 230,37.54185288,126.9545031
서울특별시 마포구 월드컵로 240,37.56828845,126.897273
서울특별시 마포구 상암동 월드컵로 338 ,37.57277235,126.8900873
서울특별시 은평구 통일로 659,37.60535325,126.9333817
서울특별시 서대문구 통일로26길 41,37.58302235,126.9523507
서울특별시 은평구 갈현로7길 49,37.60435678,126.9056642
서울특별시 성동구 자동차시장길 49,37.55868506,127.0578512
서울특별시 성동구 뚝섬로1길 31(서울숲 M타워),37.54409068,127.0464584
서울특별시 성동구 금호동4가 금호로 15,37.5438567,127.0227246
"서울특별시 중구 세종대로 110 (태평로1가, 서울시청)",37.56631742,126.9778292
서울특별시 중구 퇴계로 140,37.56065608,126.9874691
서울특별시 중구 남대문로 92,37.56527588,126.9833719
서울특별시 은평구 백련산로 90,37.59397026,126.9232106
서울특별시 종로구 종로5길 58,37.57290955,126.9803371
서울특별시 성동구 성수동1가 상원6길 16 ,37.54852898,127.0502548
서울특별시 성동구 성수동2가 성수이로 137,37.54792511,127.0564731
서울특별시 마포구 도화동 큰우물로 75,37.5412655,126.9462948
서울특별시 마포구 신공덕동 만리재로 60 ,37.54596012,126.9570004
서울특별시 중구 소공로 63,37.56091902,126.980979
서울특별시 마포구 노고산동 1-3,37.55622576,126.9422691
서울특별시 중구 소공로 46,37.5594119,126.9832199
서울특별시 마포구 마포동 마포대로 6,37.53729167,126.9444261
서울특별시 서대문구 연세로 50,37.56380644,126.9429309
서울특별시 서대문구 연희동 연희로 38-20 ,37.56209322,126.9285764
"서울특별시 서대문구 연희로32길 48 (연희동, 연희동성원아파트)",37.57586005,126.937263
서울특별시 용산구 원효로1가 원효로90길 11,37.5403958,126.9697185
서울특별시 용산구 한강로3가 서빙고로 35,37.52476954,126.9686109
서울특별시 용산구 문배동 백범로90길 26,37.53659919,126.9684484
서울특별시 용산구 한강대로 23길 55F층 달주차장(23길 55),37.5297718,126.9647415
서울특별시 용산구 문배동 백범로90길 74,37.53807675,126.9698651
서울특별시 용산구 한강로3가 12,37.53208412,126.9647064
"서울특별시 용산구 한강대로 205 (한강로1가, 용산파크자이)",37.53660591,126.9726274
서울특별시 용산구 용산동2가 녹사평대로 245 ,37.54019112,126.987079
서울특별시 은평구 진관동 진관2로 57-7,37.63437375,126.9232361
서울특별시 은평구 진관동 62,37.64147632,126.9186838
서울특별시 은평구 녹번동 153-1,37.6057135,126.9230681
"서울특별시 은평구 불광천길 436 (응암동, 응암공영주차장)",37.5934718,126.9153827
서울특별시 용산구 문배동 청파로 213,37.53859693,126.9703493
서울특별시 서대문구 홍제동 통일로 397지하,37.5851683,126.9473981
서울특별시 용산구 이태원로 29,37.53731405,126.9784661
서울특별시 종로구 숭인동 동망산길 47,37.58155743,127.0157383
서울특별시 마포구 토정로 56(합정동 55-1),37.54394733,126.9196472
서울특별시 종로구 창신동 지봉로5길 7,37.57407743,127.0138344
서울특별시 종로구 창신동 낙산길 198,37.58041819,127.0111858
서울특별시 종로구 창신동 지봉로 87,37.57802956,127.0145586
서울특별시 마포구 창전동 서강로 95 ,37.55204413,126.9321001
서울특별시 용산구 한강대로23길 55,37.5297718,126.9647415
서울특별시 용산구 용산동5가 서빙고로 67,37.52486281,126.9704127
서울특별시 용산구 문배동 백범로90길 38,37.5366912,126.9695466
서울특별시 용산구 이촌동 이촌로 181 ,37.5221513,126.9706636
서울특별시 마포구 토정동 토정로32길 11,37.53984722,126.9409866
서울특별시 중구 다동 85-4한외빌딩 앞 노상주차장,37.56818211,126.9820273
서울특별시 용산구 한남대로 80,37.53572476,127.0064147
서울특별시 은평구 역촌동 9-54,37.60621324,126.9157579
서울특별시 용산구 한남동 서빙고로 413,37.52722247,127.0042381
서울특별시 성동구 사근동 110,37.55758316,127.0481672
서울특별시 성동구 행당동 행당로 82,37.55480888,127.0273997
서울특별시 서대문구 홍은중앙로 125,37.60152713,126.9491809
서울특별시 종로구 인의동 종로 183,37.57144147,126.9986604
서울특별시 마포구 매봉산로37,37.57605164,126.8905995
서울특별시 마포구 성암로330,37.58472618,126.885895
서울특별시 마포구 월드컵북로400,37.58045107,126.8898935
서울특별시 은평구 서오릉로21길 47,37.61261935,126.9067489
서울특별시 종로구 통일로 230지하2층주차장,37.57437426,126.9586043
서울특별시 마포구 백범로 170지하주차장,37.54429633,126.9492629
서울특별시 종로구 중학동 111-1,37.5752926,126.9788249
서울특별시 성동구 독서당로 272,37.54533003,127.0179254
서울특별시 성동구 독서당로 343,37.54981177,127.0270079
"서울특별시 성동구 고산자로10길 13 (행당동, 동부수도사업소)",37.55927724,127.0353861
서울특별시 중구 을지로 264 지하4층 주차장(중구 을지로6가 21-31),37.56574346,127.0070643
서울특별시 중구 을지로 30지하3층 주차장,37.56534589,126.9810076
서울특별시 성동구 광나루로 172,37.5511102,127.0493024
서울특별시 마포구 마포대로 1길9,37.53889096,126.9435029
서울특별시 마포구 마포대로 33,37.53998479,126.9454475
서울특별시 중구 퇴계로 10지상 12층(537 메트로타워),37.55627547,126.9743441
서울특별시 마포구 월드컵북로54길 25,37.58209264,126.8889847
"서울특별시 서대문구 수색로 100-55 (북가좌동, 북가좌1동주민센터)",37.57430267,126.9101907
"서울특별시 서대문구 이화여대길 92-8 (대현동, 신촌동주민센터)",37.55954878,126.9435048
"서울특별시 서대문구 성산로 694 (영천동, 천연동주민센터)",37.57111489,126.9590677
서울특별시 서대문구 북아현로22길 38외부주차장,37.56480697,126.9547199
"서울특별시 서대문구 홍은중앙로 85 (홍은동, 홍은1동주민센터)",37.59885299,126.9471453
"서울특별시 서대문구 모래내로 334 (홍은동, 홍은2동주민센터)",37.58010825,126.9341504
"서울특별시 서대문구 세검정로4길 32 (홍제동, 홍제제3동주민센터)",37.59376657,126.9496911
서울특별시 성동구 왕십리로 58,37.54269588,127.0452053
서울특별시 성동구 뚝섬로 310출구옆 지하1층주차장(704 한진타운아파트 출구옆 지하1층주차장),37.54077842,127.0457735
서울특별시 성동구 가람길 117,37.55260459,127.0578556
서울특별시 중구 덕수궁길 15 서울시청 서소문 청사,37.56455419,126.9756136
서울특별시 종로구 송월길 52 서울시청 차량지원실,37.57022174,126.9662042
서울특별시 성동구 광나루로 190A동 서문 지하1층 주차장(13-12 이에스에이리버하우스),37.55065887,127.0508234
서울특별시 중구 청구로1길 23,37.55853588,127.0184475
서울특별시 마포구 토정로 240,37.54357876,126.9368965
서울특별시 마포구 연남로7길 24,37.56375937,126.9189934
서울특별시 용산구 청파로20길 9지하추자장 B4,37.5333991,126.9674243
서울특별시 용산구 한강로2가12-9 4F,37.53439414,126.9651051
서울특별시 은평구 은평로 195,37.60245742,126.9288229
서울특별시 마포구 백범로 73,37.54896423,126.9402189
"서울특별시 종로구 북촌로 35 (가회동, 가회동주민센터)",37.58005086,126.9847891
서울특별시 종로구 송월길154,37.57191387,126.9619602
서울특별시 종로구 통일로14길 36,37.57600022,126.9581596
서울특별시 종로구 사직로 9길 1,37.57606867,126.9688539
